video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=uwG0bYYvEUE&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@wsj,The Wall Street Journal,Ukraine War Aid: Where Have U.S. Funds Gone and Why Has Support Stalled? | WSJ,306K,17 hours,The political stalemate in Washington is now impairing Ukraine's efforts to repel Russia's invasion. House Republicans say they ...,2024-01-30 08:58:54.033363
/watch?v=sU1EDwQQ-ns&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CBCNews,CBC News,U.S. sends $250M in military aid to Ukraine,9.1K,1 month,The White House will send up to $250 million in arms and equipment to Ukraine in the U.S.'s final aid package this year to help ...,2024-01-30 08:58:54.036790
/watch?v=Y9PwN4aicsw&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CNN,CNN,'A disaster': Retired colonel has warning if US stops sending aid to Ukraine,65K,3 months,Retired Col. Cedric Leighton breaks down what would happen if the US stopped sending financial aid to Ukraine in their fight ...,2024-01-30 08:58:54.039688
/watch?v=_vh-BJYneh0&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@UATVEnglish,UATV English,MORE U.S. Aid for Ukraine Will Be Approved Already in 2024,22K,3 weeks,The USA has been the largest donor of financial and military aid to Ukraine since 2022 when Russia tried to conquer the country ...,2024-01-30 08:58:54.043370
/watch?v=BhdiZ8vscjg&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@France24_en,FRANCE 24 English,Military aid to Ukraine: US already spent more than $43 billion in security assistance • FRANCE 24,9.3K,5 months,The United States and the EU have provided billions of euros in security funding for Ukraine since the war began. With Kyiv's ...,2024-01-30 08:58:54.047251
/watch?v=89PqkaZ7Aho&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@guardiannews,Guardian News,Kyiv comments on US budget omitting aid to Ukraine,28K,3 months,Kuleba told reporters in Kyiv: 'We don't feel that the US support has been shattered and we … because the United States ...,2024-01-30 08:58:54.050362
/watch?v=PHE_mKdwxhs&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@JakeBroe,Jake Broe,"Ukraine Military Aid ""Dead on Arrival"" According to Speaker Johnson",242K,1 day,"Russia is not going to be able to capture the Ukrainian city of Avdiivka prior to Putin's re-election in March, denying him any kind of ...",2024-01-30 08:58:54.053494
/watch?v=lA10HiusFZE&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CBSMornings,CBS Mornings,U.S. sends $3 billion aid package to Ukraine,55K,1 year,The U.S. is sending its largest assistance package yet to aid Ukraine in its war with Russia. The $3 billion in direct aid to Ukraine ...,2024-01-30 08:58:54.056815
/watch?v=miqTw55sEgY&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@BBCNews,BBC News,US to send controversial weapons to Ukraine as part of $1bn aid package - BBC News,130K,4 months,The US has announced it will send controversial weapons to Ukraine as part of more than $1bn (£800m) in military and ...,2024-01-30 08:58:54.062997
/watch?v=k7QgMJoGYsQ&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@VOANews,Voice of America,US Sending $3B in Military Aid to Ukraine for ‘Long-Term Defense’,34K,1 year,"The US is sending a new tranche of military assistance to help Ukraine defend itself against Russia's invading force, a package ...",2024-01-30 08:58:54.069358
/watch?v=65ClGXn-rRY&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@dwnews,DW News,US approves 'final' military aid package to Ukraine | DW News,43K,1 month,"Ukrainian President Volodymyr Zelenskyy on Thursday thanked ""Joe Biden, Congress, and the American people"" for the latest ...",2024-01-30 08:58:54.073440
/watch?v=eCV38HJ7VXg&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@ABCNews,ABC News,US sending $400 million more in military aid to Ukraine,25K,1 year,The Biden administration has sent more than $7 billion since the war began and Ukraine is now receiving four more long-range ...,2024-01-30 08:58:54.076159
/watch?v=BV6sw7LBICY&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CBSMornings,CBS Mornings,U.S. to send more military aid to Ukraine as counteroffensive makes slow progress,21K,7 months,"The Pentagon has announced $325 million more in military aid to Ukraine, as Kyiv continues to press its counteroffensive to ...",2024-01-30 08:58:54.078709
/watch?v=k6AdrJltVaE&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CBSNews,CBS News,U.S. sending additional $700 million in military aid to Ukraine,124K,1 year,Russia is inching closer to capturing one of the largest cities still under Ukrainian control in the eastern Donbas region of Ukraine.,2024-01-30 08:58:54.081365
/watch?v=Bm7HfvWZiVE&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@latimes,Los Angeles Times,U.S. to send $3.75 billion in military aid to Ukraine,17K,1 year,The White House announced Friday a new $3.75-billion military assistance package to help Ukraine and its neighbors on NATO's ...,2024-01-30 08:58:54.084202
/watch?v=I77Py1RI6mM&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CNBCtelevision,CNBC Television,U.S. aid to Ukraine sends message to allies 'we're there when you need us': Fmr. Sec. of the Army,1.2K,1 month,"Eric Fanning, Aerospace Industries Association CEO, Former Secretary of the Army, joins 'Closing Bell Overtime' to talk U.S. aid to ...",2024-01-30 08:58:54.086711
/watch?v=dOtoFqB2K8w&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@TODAY,TODAY,U.S. Sends Military Aid To Ukraine Amid Russian Invasion Tensions,377K,2 years,The U.S. has sent the first shipment of lethal military aid to Ukraine in an effort to support the country as it braces for war with ...,2024-01-30 08:59:02.815623
/watch?v=VHlRTxQvAu4&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@KTVUFox2,KTVU FOX 2 San Francisco,US announces aid package for Ukraine,20K,1 month,The Defense Department announced a security assistance package for Ukraine valued at up to $250 million. The package ...,2024-01-30 08:59:02.823016
/watch?v=aWvCyZvYECg&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CBSEveningNews,CBS Evening News,U.S. to send another $400 million in aid to Ukraine,13K,1 year,"It has been nearly five months since the Russian invasion of Ukraine. On Saturday, Secretary of State Antony Blinken announced ...",2024-01-30 08:59:02.833652
/watch?v=hSjSlxck_tQ&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@ABCNews,ABC News,US to send more aid to Ukraine,61K,1 year,"President Joe Biden is expected to announce another $750 million in military aid to Ukraine, as the country prepares for a new ...",2024-01-30 08:59:02.836702
/watch?v=bwdv7hkYSLs&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CBSNews,CBS News,U.S. sending additional $1 billion in weapons and aid to Ukraine,39K,1 year,President Biden is responding to Ukrainian President Volodymyr Zelenskyy's request for weapons with a $1 billion arms package ...,2024-01-30 08:59:02.846426
/watch?v=9HIvrlBTLvI&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CityNews,CityNews,U.S. sending $1 billion more in aid to Ukraine,5K,1 year,The U.S. is sending another $1 billion in military aid to Ukraine. Melissa Duggan on the big boosts coming from the West.,2024-01-30 08:59:02.850122
/watch?v=lu9jKxoB_ig&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CBSNews,CBS News,"Most Americans support sending aid to Ukraine, CBS News poll finds",3.4K,4 months,"The Biden administration is sending more security assistance for Ukraine, including more air defense equipment and anti-tank ...",2024-01-30 08:59:02.853939
/watch?v=HhDmK6vJWic&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@BloombergQuicktake,Bloomberg Quicktake,US to Send $400 Million in More Military Aid to Ukraine,2.1K,1 year,The U.S. is sending Ukraine $400 million more in military aid and establishing a security assistance headquarters in Germany that ...,2024-01-30 08:59:02.864391
/watch?v=EBdtZRmB0n4&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@VICENews,VICE News,Should the US Send Lethal Aid to Ukraine?,742K,8 years,"This week, the United States delivered a shipment 10 Humvees to the Ukrainian government — the first installment of a $75 ...",2024-01-30 08:59:02.872335
/watch?v=1M3HTFc0A3g&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CBS17,CBS 17,"US sending $800 million in weapons, defense aid to Ukraine",16K,1 year,The Biden administration is sending more weaponry to soldiers in Ukraine.,2024-01-30 08:59:02.877018
/watch?v=ITeI0kdQFYg&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@BBCNews,BBC News,US to send Ukraine longer-range rockets in latest aid package – BBC News,533K,1 year,"The US will send Ukraine more advanced rocket systems to help it defend itself, President Joe Biden has announced.",2024-01-30 08:59:02.885709
/watch?v=U6rJ6wpokG0&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@Wfaa8,WFAA,US sending another $400 million in military aid to Ukraine,6.9K,1 year,The latest aid is the 15th package of military weapons and equipment transferred to Ukraine from Defense Department stocks ...,2024-01-30 08:59:02.891801
/watch?v=kv5_kfpt_90&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CBSNews,CBS News,U.S. sending more military aid to Ukraine as major new battle with Russia looms,58K,1 year,The U.S. is sending another $800 million worth of military aid to Ukraine. CBS News national security correspondent David Martin ...,2024-01-30 08:59:02.901974
/watch?v=hpdVc1Wxlaw&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CBSNews,CBS News,Biden announces U.S. will send additional $800 million in military aid to Ukraine,61K,1 year,President Biden announced the U.S. will be sending an additional $800 million in military aid to Ukraine. CBS News chief White ...,2024-01-30 08:59:02.906064
/watch?v=Np7yPAtP5Os&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@msnbc,MSNBC,U.S. Sends More Military Aid To Country Putin's Depravity In Ukraine,109K,1 year,"Mehdi Hasan rounds up reporting on the state of Russian's invasion of Ukraine, including the discovery of more mass graves of ...",2024-01-30 08:59:02.916526
/watch?v=mp6iDGNGzEk&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@VOANews,Voice of America,US Sending More Military Aid to Ukraine,15K,1 year,"Voice of America (VOA) is the largest U.S. international broadcaster, providing news and information in more than 40 languages ...",2024-01-30 08:59:02.920929
/watch?v=w0Jh-tVSLEU&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@abcnewsaustralia,ABC News (Australia),"US to send an additional $1 billion of aid to Ukraine, after heartfelt Zelenskyy address | The World",3.3K,1 year,"Ukrainian President Volodymyr Zelenskyy has pleaded with the U-S government to enforce tougher sanctions on Russia, as he ...",2024-01-30 08:59:02.932484
/watch?v=yD0HbtE0ON8&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@NBCNews,NBC News,"Zelenskyy urges senators, Biden to send additional aid to Ukraine",4.8K,4 months,"Ukrainian President Zelenskyy met with senators and President Biden in Washington, detailing the stakes of his country's fight ...",2024-01-30 08:59:02.936267
/watch?v=kJCJ6YEBw-4&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@NewsNation,NewsNation,US provides Ukraine with $2.6 billion in military aid | Morning in America,602,9 months,The U.S. will send Ukraine about $500 million in ammunition and equipment and spend more than $2 billion to buy an array of ...,2024-01-30 08:59:02.947517
/watch?v=Zano8X_jenQ&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CBSNews,CBS News,U.S. sends $800M in military aid to Ukraine,63K,1 year,More heavy artillery is making its way to Ukraine after President Biden signed $800M of more aid to the country. Retired U.S. Army ...,2024-01-30 08:59:02.952472
/watch?v=_Lu0SEmDQ8c&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CNN,CNN,This is how much its costing the US to aid Ukraine and Israel,45K,3 months,CNN's Tom Foreman breaks down how much aid the US has sent to Ukraine and Israel and how Americans feel about the cost of ...,2024-01-30 08:59:10.609049
/watch?v=-uCaTFDg9PQ&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@TheMilitaryShow,The Military Show,What If US Stopped Giving Aid To Ukraine,35K,3 weeks,Explore the potential consequences if the U.S. Congress decides to halt the $113 billion aid packages to Ukraine amid the ...,2024-01-30 08:59:10.614818
/watch?v=byAkxgg3pQs&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CNBCtelevision,CNBC Television,U.S. and Germany to send more military aid to Ukraine,31K,1 year,Sky News' Deborah Haynes joins Tyler Mathisen and 'The News with Shepard Smith' to report on the situation in northeastern ...,2024-01-30 08:59:10.618241
/watch?v=FaZaU9TOySU&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@latimes,Los Angeles Times,U.S. is sending an additional $400 million in military aid to Ukraine,6.9K,1 year,"A senior defense official says the U.S. will send another $400 million in military equipment to Ukraine, including four more ...",2024-01-30 08:59:10.623178
/watch?v=l8W1nMkqX3g&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@NewsNation,NewsNation,U.S. sending military aid to Ukraine | Morning in America,16K,1 year,"Start your day with Morning in America, NewsNation's live three-hour national morning newscast hosted by Adrienne Bankert.",2024-01-30 08:59:10.626676
/watch?v=aLj36RO46zg&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@SkyNews,Sky News,Ukraine war: US donates over 1 million rounds of ammunition,62K,3 months,"US has transferred over 1 million rounds of ammunition which were seized from Iran, to Ukrainian armed forces, the country's ...",2024-01-30 08:59:10.629945
/watch?v=dxeHp_hf4g8&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CBSNews,CBS News,"Zelenskyy says Ukraine ready for NATO, U.S. to send another $300 million in aid",9.3K,7 months,Ukrainian President Volodymyr Zelenskyy said his country is ready to join NATO as he arrived at a summit of European leaders in ...,2024-01-30 08:59:10.633371
/watch?v=9Ums7zDYvak&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@PBSNewsHour,PBS NewsHour,News Wrap: U.S. to send another $1 billion in aid to Ukraine,7.1K,1 year,"In our news wrap Monday, the U.S. is sending $1 billion in military aid to Ukraine as Ukrainians warn the Zaporizhzhia nuclear ...",2024-01-30 08:59:10.636844
/watch?v=vDhvqqNXrUI&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@ClickOnDetroitLocal4WDIV,Click On Detroit | Local 4 | WDIV,"Ukraine latest: US sending military, economic aid to Ukraine amid war",3.6K,1 year,U.S. President Joe Biden is sending more aid to Ukraine's military to help prepare the country for more attacks from Russian ...,2024-01-30 08:59:10.640026
/watch?v=Yt1nFeN9fAg&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@UATVEnglish,UATV English,Military aid to Ukraine: why it is a Win-Win for the U.S.,3.3K,3 months,"Since 2022, most of the Russian military, political, and economic power has been directed against the sovereign state of Ukraine.",2024-01-30 08:59:10.644008
/watch?v=qAdoReNV9yY&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@VOANews,Voice of America,US Announces $1.2 Billion More in Military Aid to Ukraine | VOANews,51K,8 months,U.S. Secretary of State Antony Blinken said Tuesday that Washington is looking to cooperate with China to “solve big challenges.,2024-01-30 08:59:10.645922
/watch?v=QHvHMx0xzPo&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CNN,CNN,See how US weapons are helping Ukraine's army,2.1M,1 year,"After Volodomyr Zelensky's US Congress address, President Joe Biden announced an additional $800 million in in new security ...",2024-01-30 08:59:10.647730
/watch?v=55C2f1kMiD4&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@SkyNews,Sky News,Ukraine War: US sends clear message to Russia by ramping up aid pledges,120K,11 months,"The US president has visited Ukraine ahead of the first anniversary of the war, becoming the latest in a series of Western allies to ...",2024-01-30 08:59:10.650181
/watch?v=x2DBDNdyjqQ&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@WPRI,WPRI,VIDEO NOW: US to send $400 million more to Ukraine in military aid,2K,1 year,The U.S. is sending Ukraine $400 million more in military aid and establishing a security assistance headquarters in Germany that ...,2024-01-30 08:59:10.654071
/watch?v=v9vPjNS1Uf8&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CBSNews,CBS News,Blinken: U.S. to send $1 billion in new aid to Ukraine,11K,7 months,Secretary of State Antony Blinken said Wednesday at the Ukraine Recovery Conference in London the U.S. will send more than ...,2024-01-30 08:59:10.657623
/watch?v=4Srn6NI83hk&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@inquirerdotnet,INQUIRER.net,U.S. to send Ukraine $800 million more in military aid,5.8K,1 year,"U.S. President Joe Biden's administration on Wednesday announced an additional $800 million in military assistance to Ukraine, ...",2024-01-30 08:59:10.662136
/watch?v=UXCi-0Q1JqQ&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@NBCNews,NBC News,Why U.S. Aid Is So Important To Ukraine | NBC News Now,4.6K,4 years,"NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news ...",2024-01-30 08:59:10.664300
/watch?v=EymahLfNE-Y&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@euronews,euronews,US sends first shipment of military aid to Ukraine amid standoff with Russia,3.5K,2 years,"The US embassy in Kyiv tweeted photos of a consignment it said had just arrived from the US, with ""close to 200000 pounds of ...",2024-01-30 08:59:10.666898
/watch?v=gcGRM5y5OQM&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@euronews,euronews,US to send €3.5 billion in military aid to Ukraine and its neighbours,3.9K,1 year,The US will send €3.5 billion in military weapons and other aid to Ukraine and its neighbours on NATO's eastern flank. Germany ...,2024-01-30 08:59:10.670535
/shorts/-nLQ6pTH5yk,/@verifythis,VERIFY,Here's what #Biden said about #Ukrainian pensions and U.S. aid: #shorts #ukraine #politics #money,23K,11 months,"Yes, President Biden did say some U.S. aid to Ukraine could go toward supporting Ukrainian pensions. He didn't say it recently, ...",2024-01-30 08:59:10.673451
/watch?v=VMiPGvSxAis&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@NBCNews,NBC News,Why The U.S. Is Giving Millions To Ukraine | NBC News Now,22K,4 years,President Trump says his reasons for withholding almost $400 million of aid to Ukraine were because he wanted other countries ...,2024-01-30 08:59:21.684394
/watch?v=aqvAxGurf7M&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@Binkov,Binkov's Battlegrounds,A comprehensive list of US military aid to Ukraine analyzed. Which weapons helped the most? Part 2/2,73K,2 months,00:00 - Video introduction 00:39 - Aircraft and UAS 06:51 - Anti-armor and Small Arms 10:33 - Maritime 15:00 -Top 5 most ...,2024-01-30 08:59:21.689860
/watch?v=5IIMD51h27Y&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@PrestonStewart,Preston Stewart ,What happens if aid to Ukraine stops,36K,4 months,#ukrainewar #military #ukraine #russia #ukrainerussia #russiaukraine #nato.,2024-01-30 08:59:21.693427
/watch?v=5tjV4RkBEwE&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@Vox,Vox,How Western weapons transformed the war in Ukraine,2.7M,10 months,"And how the US influences which weapons they get, and which ones they don't. Subscribe and turn on notifications so you ...",2024-01-30 08:59:21.696690
/shorts/xuzV2ZpQZ84,/@KQEDnews,KQED News,Is It Time To STOP Sending Money to Ukraine?,4.6K,11 months,"Ukraine has become far and away the top recipient of U.S. foreign aid, according to the Council on Foreign Relations. It's the first ...",2024-01-30 08:59:21.700323
/watch?v=a988QJx15tc&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@ABCNews,ABC News,US announces $400M in new military aid to Ukraine | WNT,15K,10 months,"U.S. Attorney General Merrick Garland made a surprise visit to Ukraine, promising to hold Russia accountable for war crimes.",2024-01-30 08:59:21.703615
/watch?v=S5PQvX503v0&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@ForbesBreakingNews,Forbes Breaking News,State Department Spox: US Can Only Send Ukraine One More Aid Package Without Help From Congress,4.8K,1 month,State Department Spokesperson Matthew Miller held a press briefing on Tuesday where he was asked about aid for Ukraine.,2024-01-30 08:59:21.707248
/watch?v=zlV9gSl0hkA&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@globalnews,Global News,US Senate Republicans block Ukraine aid bill,26K,1 month,Hours after U.S. President Joe Biden made a last-ditch plea for Congress to approve billions more dollars in military aid for ...,2024-01-30 08:59:21.710897
/watch?v=afS2WBd9vI4&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@NewsNation,NewsNation,US sending $2.6 billion in aid to Ukraine | NewsNation Live ,695,9 months,"Ahead of an expected spring offensive by Russian troops, the White House announced Tuesday it is sending a $2.6 billion aid ...",2024-01-30 08:59:21.714710
/shorts/cKJ4tFIDQ-8,/@BloombergQuicktake,Bloomberg Quicktake,US to Send $1 Billion More in Military Aid to Ukraine: Austin,3.2K,1 year,President Joe Biden called Ukraine President Volodymyr Zelenskiy and vowed to provide an additional $1 billion in security ...,2024-01-30 08:59:21.718295
/watch?v=24P4FQVVZYE&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@CBSNews,CBS News,Biden announces $325 million aid package for Ukraine,62K,4 months,"Ukrainian President Volodymyr Zelenskyy traveled to Washington, D.C., this week to rally the U.S. and its allies to continue ...",2024-01-30 08:59:21.721669
/watch?v=Hp_lxWGhiRE&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@aljazeeraenglish,Al Jazeera English,The US sends seized Iranian weapons to Ukraine,23K,3 months,The United States says it has transferred 1.1 million rounds of ammunition to Ukraine that were seized from Iran by the US Navy ...,2024-01-30 08:59:21.725037
/shorts/9prq1R6rO5o,/@FoxBusiness,Fox Business,"US wants to support Ukraine, but at what cost?, Carter asks #shorts",11K,1 year,'Mornings with Maria' panelist Lee Carter on the U.S. preparing to send Ukraine additional aid amid their war with Russia.,2024-01-30 08:59:21.728595
/watch?v=qL7G_sRN7jo&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@HT-Videos,Hindustan Times,U.S. to stop free military aid to Ukraine? Pentagon official hints at charging Zelensky for weapons,183K,10 months,"The United States has been aiding Kyiv with arms and ammunition since the beginning of the war. Now, a top Pentagon official ...",2024-01-30 08:59:21.731806
/watch?v=ldd5eazJkGg&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@ABCNews,ABC News,Biden urges Congress to give more aid to Ukraine,46K,3 months,The President's statement comes after stopgap U.S. spending bill stripped $6 billion in Ukraine funding. WATCH THE FULL ...,2024-01-30 08:59:21.735075
/watch?v=4wgq9WB9GrE&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@ArirangCoKrArirangNEWS,Arirang News,U.S. to send more military aid to Ukraine in coming days,453,1 year,"우크라 반격에 고무된 美 '수일 내 추가 군사지원' The White House says it'll continue sending aid to Ukraine,... citing the success of ...",2024-01-30 08:59:21.738658
/watch?v=Go52eObosuU&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@13WMAZ,13WMAZ,White House warns 'we are out of money' to help Ukraine fight against Russia,45K,1 month,(ASSOCIATED PRESS) The Biden administration on Monday sent Congress an urgent warning about the need to approve tens of ...,2024-01-30 08:59:21.742078
/watch?v=A5ktkOSz9Dw&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@ABCNews,ABC News,US announces additional military assistance to Ukraine,181K,1 year,A $725 million package includes military vehicles and ammunition for HIMARS rockets systems as Ukrainian forces continue to ...,2024-01-30 08:59:21.746447
/watch?v=jt9oTxd5zBg&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@TheManilaBulletin,Manila Bulletin Online,Biden says the US will continue to send military aid to Ukraine,1.4K,1 year,"The United States will continue to send military aid to Ukraine because Russian President Vladimir Putin ""can't seize his ...",2024-01-30 08:59:21.749980
/watch?v=mgWZdXl3IoA&pp=ygUXVVMgc2VuZHMgYWlkIHRvIFVrcmFpbmU%3D,/@9news,9NEWS,More aid from US shipped to Ukraine in war against Russia,3.9K,1 month,"The Biden administration announced a $250 million military assistance package for the country. The package includes weapons, ...",2024-01-30 08:59:21.753329
/watch?v=uwG0bYYvEUE&pp=ygUZVW5pdGVkIFN0YXRlcyBhaWQgVWtyYWluZQ%3D%3D,/@wsj,The Wall Street Journal,Ukraine War Aid: Where Have U.S. Funds Gone and Why Has Support Stalled? | WSJ,308K,17 hours,The political stalemate in Washington is now impairing Ukraine's efforts to repel Russia's invasion. House Republicans say they ...,2024-01-30 08:59:29.664734
